id,listing_id,job_title,organization_id,skill,value
475,288,Responsable commercial (f/h),16,collaboration,1
476,288,Responsable commercial (f/h),16,leadership,1
477,288,Responsable commercial (f/h),16,reporting,1
478,289,Technico- commerciaux (f/h),16,autonome,1
479,289,Technico- commerciaux (f/h),16,reporting,1
480,290,Chargé d'organisation sirh (f/h),16,autonome,1
481,291,Technicien de maintenance centrale (f/h),16,autonome,2
482,291,Technicien de maintenance centrale (f/h),16,ensemble,1
483,291,Technicien de maintenance centrale (f/h),16,sap,1
484,292,Marchandiseur grand sud est h/f,16,autonome,1
485,292,Marchandiseur grand sud est h/f,16,ensemble,1
486,294,Pilote de flux/responsable approvisionnement (f/h),16,autonome,1
487,294,Pilote de flux/responsable approvisionnement (f/h),16,go,1
488,295,Cadre mécanicien (f/h),16,reporting,1
489,297,Consultant fonctionnel sap (f/h),16,collaboration,1
490,297,Consultant fonctionnel sap (f/h),16,documentation,1
491,297,Consultant fonctionnel sap (f/h),16,sap,2
492,298,Responsable de portefeuilles (f/h),16,communication,1
493,298,Responsable de portefeuilles (f/h),16,ensemble,2
494,298,Responsable de portefeuilles (f/h),16,leadership,1
495,298,Responsable de portefeuilles (f/h),16,spring,1
496,300,Responsable service déploiement (f/h),16,consulting,1
497,300,Responsable service déploiement (f/h),16,reporting,1
498,301,Coordinateur maintenance equipements et batiments,16,certifications,1
499,301,Coordinateur maintenance equipements et batiments,16,collaboration,1
500,302,Métreur électricité tertiaire (f/h),16,communication,1
501,304,Responsable administratif et financier (f/h),16,collaboration,1
502,304,Responsable administratif et financier (f/h),16,ensemble,1
503,304,Responsable administratif et financier (f/h),16,reporting,1
504,305,Responsable développement région parisienne (f/h),16,collaboration,1
505,306,Responsable commercial activité tourisme (f/h),16,ensemble,1
506,306,Responsable commercial activité tourisme (f/h),16,leadership,1
507,306,Responsable commercial activité tourisme (f/h),16,reporting,1
508,308,Conducteur de travaux principal(f/h),16,communication,1
509,308,Conducteur de travaux principal(f/h),16,consulting,1
510,308,Conducteur de travaux principal(f/h),16,go,1
511,308,Conducteur de travaux principal(f/h),16,leadership,1
512,309,Auditeur informatique sox (f/h),16,communication,1
513,309,Auditeur informatique sox (f/h),16,documentation,1
514,309,Auditeur informatique sox (f/h),16,ensemble,1
515,310,Ingénieur mécatronique (f/h),16,communication,1
516,312,Commercial export algerie (f/h),16,autonome,1
517,313,Conducteur de travaux (f/h),16,collaboration,1
518,313,Conducteur de travaux (f/h),16,leadership,1
519,314,Ingénieur chef de projet produit (f/h),16,go,1
520,315,Juriste foncier et immobilier (f/h),16,ensemble,2
521,316,Responsable marketing business unit (f/h),16,communication,1
522,317,Ingénieur conception produits - systèmes mécanique,16,design,1
523,317,Ingénieur conception produits - systèmes mécanique,16,documentation,1
524,317,Ingénieur conception produits - systèmes mécanique,16,ensemble,2
525,318,Responsable deee et exploitation (f/h),16,communication,1
526,319,Responsable développement des ventes distribution,16,autonome,1
527,319,Responsable développement des ventes distribution,16,go,1
528,320,Comptable (f/h),16,autonome,1
529,320,Comptable (f/h),16,sap,1
530,321,Coordinateur transport (f/h),16,consulting,1
531,321,Coordinateur transport (f/h),16,go,1
532,323,Commercial export algerie (f/h),16,autonome,1
533,324,Responsable paie / administration du personnel h/f,16,autonome,1
534,324,Responsable paie / administration du personnel h/f,16,reporting,1
535,325,Assistant rh et de direction générale anglais cour,16,communication,1
536,326,Responsable développement lyon (f/h),16,collaboration,1
537,327,Charge d'affaires reseaux exterieurs (f/h),16,consulting,1
538,327,Charge d'affaires reseaux exterieurs (f/h),16,go,2
539,328,Technico commercial (f/h),16,go,1
540,329,Responsable caisses lyon (f/h),16,qlikview,1
541,329,Responsable caisses lyon (f/h),16,reporting,1
542,331,Gestionnaire de paie (f/h),16,collaboration,1
543,332,Responsable de production (f/h),16,collaboration,1
544,332,Responsable de production (f/h),16,ensemble,1
545,332,Responsable de production (f/h),16,leadership,1
546,333,Responsable qse (f/h),16,autonome,1
547,333,Responsable qse (f/h),16,certifications,1
548,333,Responsable qse (f/h),16,reporting,1
549,333,Responsable qse (f/h),16,spring,1
550,334,Technico-commercial f/h,16,autonome,1
551,336,Developpeur sap (f/h),16,collaboration,1
552,336,Developpeur sap (f/h),16,documentation,1
553,336,Developpeur sap (f/h),16,sap,4
554,337,Délégué commercial hospitalier nantes (f/h),16,go,1
555,338,Technicien de laboratoire h/f,16,collaboration,1
556,339,Directeur des ressources humaines (f/h),16,collaboration,1
557,339,Directeur des ressources humaines (f/h),16,communication,1
558,339,Directeur des ressources humaines (f/h),16,leadership,1
559,340,Ingénieur qualite (f/h),16,ensemble,2
560,341,Un(e) chargé(e) de mission adjoint(e) au directeur,16,autonome,1
561,342,Commercial overseas maghreb (f/h),16,autonome,1
562,344,Adjoint responsable consolidation (f/h),16,autonome,1
563,345,Responsable projets développement produits (f/h),16,reporting,1
564,346,Directeur general (f/h),16,ensemble,1
565,346,Directeur general (f/h),16,reporting,1
566,347,Qualiticien aqfe (f/h),16,collaboration,1
567,348,Responsable qualité desamiantage (f/h),16,ensemble,1
568,349,Délégué commercial hospitalier ile de france (f/h),16,go,1
569,350,Electromécanicien (f/h),16,ensemble,1
570,351,Directeur regional (f/h),16,consulting,1
571,351,Directeur regional (f/h),16,mobile,1
572,352,Technicien (f/h),16,autonome,1
573,353,Conducteur travaux (f/h),16,go,1
574,353,Conducteur travaux (f/h),16,reporting,1
575,354,Developpeur informatique web (f/h),16,android,1
576,354,Developpeur informatique web (f/h),16,consulting,3
577,354,Developpeur informatique web (f/h),16,ensemble,1
578,354,Developpeur informatique web (f/h),16,innovation,1
579,354,Developpeur informatique web (f/h),16,ios,1
580,354,Developpeur informatique web (f/h),16,javascript,1
581,354,Developpeur informatique web (f/h),16,mongodb,1
582,354,Developpeur informatique web (f/h),16,mysql,1
583,354,Developpeur informatique web (f/h),16,php,1
584,354,Developpeur informatique web (f/h),16,sql,1
585,355,Chef d'équipe production (f/h),16,communication,1
586,355,Chef d'équipe production (f/h),16,diagnostics,1
587,356,Responsable commercial (f/h),16,reporting,1
588,357,Commercial (f/h),16,autonome,1
589,357,Commercial (f/h),16,go,1
590,358,Directeur commercial excecutif (f/h),16,consulting,3
591,359,Responsable développement toulouse (f/h),16,collaboration,1
592,360,Responsable logistique/ordonnancement (f/h),16,collaboration,1
593,360,Responsable logistique/ordonnancement (f/h),16,communication,1
594,360,Responsable logistique/ordonnancement (f/h),16,consulting,2
595,361,Expert spécialité construction (f/h),16,autonome,1
596,362,Responsable comptable (f/h),16,ensemble,2
597,362,Responsable comptable (f/h),16,reporting,3
598,363,Responsable administratif financier anglais h/f,16,collaboration,1
599,364,Responsable d'agence (f/h),16,leadership,1
600,366,Délégué commercial hospitalier toulouse (f/h),16,go,1
601,368,Adjoint chef de service comptable (f/h),16,collaboration,1
602,368,Adjoint chef de service comptable (f/h),16,sap,2
603,369,Chef d'équipe production (f/h),16,communication,1
604,369,Chef d'équipe production (f/h),16,reporting,1
605,370,Chef de projet sirh (f/h),16,communication,1
606,370,Chef de projet sirh (f/h),16,documentation,1
607,370,Chef de projet sirh (f/h),16,ensemble,1
608,370,Chef de projet sirh (f/h),16,optimisations,1
609,372,Coordinateur de travaux opc tce (f/h),16,autocad,1
610,373,Juriste urbanisme et environnement (f/h),16,ensemble,2
611,374,Négociateur en immobilier (f/h),16,communication,1
612,375,Administrateur système (f/h),16,microsoft,1
613,375,Administrateur système (f/h),16,vmware,1
614,376,Chargé d'affaires métallerie serrurerie (f/h),16,ensemble,1
615,376,Chargé d'affaires métallerie serrurerie (f/h),16,reporting,1
616,377,Contrôleur de gestion (f/h),16,communication,1
617,377,Contrôleur de gestion (f/h),16,reporting,3
618,377,Contrôleur de gestion (f/h),16,tableau,2
619,379,Chargé d'affaires amiante (f/h),16,innovation,1
620,379,Chargé d'affaires amiante (f/h),16,reporting,1
621,380,Ingénieur qualité projets (f/h),16,collaboration,1
622,380,Ingénieur qualité projets (f/h),16,go,1
623,381,Délégué commercial hospitalier nancy (f/h),16,go,1
624,382,Responsable maintenance (f/h),16,autonome,1
625,382,Responsable maintenance (f/h),16,ensemble,1
626,382,Responsable maintenance (f/h),16,leadership,1
627,385,Responsable q.s.e. specialise en btp (f/h),16,certifications,1
628,385,Responsable q.s.e. specialise en btp (f/h),16,communication,1
629,385,Responsable q.s.e. specialise en btp (f/h),16,ensemble,1
630,386,Responsable de pôle tertiaire (f/h),16,collaboration,1
631,390,Technico-commercial (f/h),16,autonome,2
632,390,Technico-commercial (f/h),16,collaboration,1
633,390,Technico-commercial (f/h),16,ensemble,1
634,390,Technico-commercial (f/h),16,reporting,1
635,391,Technico-commercial sédentaire (f/h),16,reporting,2
636,391,Technico-commercial sédentaire (f/h),16,spring,1
637,392,Chargé(e) de clientèle tns (f/h),16,communication,1
638,393,Projeteur en mécanique industrielle h/f,16,collaboration,1
639,394,Expert spécialité construction (f/h),16,autonome,1
640,395,Collaborateur Paie H/F,17,consulting,1
641,396,Chef de Secteur H/F,17,reporting,1
642,397,Directeur de site industrie h/f,17,consulting,2
643,397,Directeur de site industrie h/f,17,ensemble,1
644,398,Directeur d'Agence H/F,17,consulting,1
645,398,Directeur d'Agence H/F,17,ensemble,1
646,398,Directeur d'Agence H/F,17,reporting,1
647,399,Technico-commercial h/f,17,ensemble,1
648,399,Technico-commercial h/f,17,reporting,1
649,401,Technicien installation sav h/f,17,autonome,1
650,401,Technicien installation sav h/f,17,reporting,1
651,402,Gestionnaire ressources humaines h/f,17,consulting,1
652,402,Gestionnaire ressources humaines h/f,17,ensemble,1
653,403,Chef de Secteur H/F,17,reporting,1
654,404,Charge d'affaires h/f,17,consulting,1
655,404,Charge d'affaires h/f,17,ensemble,2
656,405,Directeur organisation h/f,17,ensemble,4
657,405,Directeur organisation h/f,17,reporting,1
658,406,Responsable industrialisation h/f,17,collaboration,1
659,406,Responsable industrialisation h/f,17,ensemble,1
660,407,Responsable administratif et financier h/f,17,ensemble,2
661,407,Responsable administratif et financier h/f,17,reporting,2
662,408,Technicien Qualité Production H/f,17,autonome,1
663,409,Directeur general h/f,17,consulting,1
664,411,Technico-commercial h/f,17,consulting,2
665,411,Technico-commercial h/f,17,reporting,2
666,412,Responsable Production H/F,17,consulting,1
667,413,Chef de Produit H/F,17,autonome,1
668,413,Chef de Produit H/F,17,communication,1
669,414,Technico-commercial h/f,17,consulting,2
670,415,Directeur animation points de ventes magasins h/f,17,consulting,3
671,415,Directeur animation points de ventes magasins h/f,17,ensemble,1
672,415,Directeur animation points de ventes magasins h/f,17,leadership,1
673,416,Directeur administratif et financier h/f,17,collaboration,1
674,416,Directeur administratif et financier h/f,17,reporting,1
675,417,Concepteur r&d h/f,17,documentation,1
676,418,Attache(e) technico-commercial h/f,17,consulting,1
677,418,Attache(e) technico-commercial h/f,17,go,1
678,418,Attache(e) technico-commercial h/f,17,reporting,1
679,419,Responsable de Contrat EAU H/F,17,collaboration,1
680,419,Responsable de Contrat EAU H/F,17,reporting,1
681,420,Délégué Régional des Ventes H/F,17,consulting,1
682,420,Délégué Régional des Ventes H/F,17,innovation,1
683,420,Délégué Régional des Ventes H/F,17,reporting,1
684,421,Technico-commercial overseas h/f,17,collaboration,1
685,421,Technico-commercial overseas h/f,17,reporting,1
686,422,Responsable supply chain h/f,17,collaboration,1
687,423,Chef de projet logistique h/f,17,ensemble,1
688,424,Responsable Production H/F,17,consulting,1
689,425,Chargé de recrutement H/F,17,collaboration,1
690,425,Chargé de recrutement H/F,17,consulting,1
691,425,Chargé de recrutement H/F,17,ensemble,1
692,426,Responsable approvisionnements h/f,17,ensemble,1
693,426,Responsable approvisionnements h/f,17,innovation,1
694,426,Responsable approvisionnements h/f,17,reporting,1
695,427,Ingenieur avant-projet h/f,17,reporting,1
696,428,Ingenieur assistance technique h/f,17,documentation,1
697,429,Technicien installation sav h/f,17,autonome,1
698,429,Technicien installation sav h/f,17,reporting,1
699,429,Technicien installation sav h/f,17,spring,1
700,430,Technico commercial h/f,17,reporting,1
701,431,Acheteur h/f,17,ensemble,2
702,433,Responsable adv h/f,17,communication,1
703,433,Responsable adv h/f,17,ensemble,1
704,433,Responsable adv h/f,17,internet,1
705,433,Responsable adv h/f,17,leadership,1
706,434,Ingenieur des ventes h/f,17,autonome,1
707,434,Ingenieur des ventes h/f,17,innovation,1
708,434,Ingenieur des ventes h/f,17,internet,1
709,434,Ingenieur des ventes h/f,17,reporting,1
710,435,Directeur national des ventes h/f,17,consulting,2
711,435,Directeur national des ventes h/f,17,reporting,1
712,438,Attache technico-commercial h/f,17,consulting,1
713,438,Attache technico-commercial h/f,17,ensemble,1
714,439,Controleur de gestion industriel h/f,17,autonome,1
715,439,Controleur de gestion industriel h/f,17,consulting,2
716,439,Controleur de gestion industriel h/f,17,reporting,1
717,440,Adjoint directeur des operations h/f,17,collaboration,1
718,440,Adjoint directeur des operations h/f,17,consulting,1
719,441,Directeur ventes grands comptes h/f,17,consulting,2
720,441,Directeur ventes grands comptes h/f,17,ensemble,1
721,441,Directeur ventes grands comptes h/f,17,reporting,1
722,442,Directeur animation points de ventes magasins h/f,17,consulting,2
723,442,Directeur animation points de ventes magasins h/f,17,ensemble,1
724,442,Directeur animation points de ventes magasins h/f,17,leadership,1
725,444,Chef de Secteur H/F,17,reporting,1
726,446,Deviseur agencement h/f,17,consulting,1
727,446,Deviseur agencement h/f,17,reporting,1
728,447,Acheteur h/f,17,consulting,1
729,449,Controleur de gestion h/f,17,autonome,1
730,449,Controleur de gestion h/f,17,consulting,1
731,449,Controleur de gestion h/f,17,reporting,1
732,450,Commercial h/f,17,consulting,1
733,450,Commercial h/f,17,reporting,1
734,451,Commercial h/f,17,consulting,2
735,451,Commercial h/f,17,reporting,1
736,452,Commercial h/f,17,consulting,2
737,452,Commercial h/f,17,reporting,1
738,453,Business developer emea h/f,17,autonome,1
739,453,Business developer emea h/f,17,innovation,1
740,453,Business developer emea h/f,17,reporting,1
741,454,Responsable systeme d'information operationnel h/f,17,communication,1
742,454,Responsable systeme d'information operationnel h/f,17,innovation,1
743,454,Responsable systeme d'information operationnel h/f,17,reporting,1
744,454,Responsable systeme d'information operationnel h/f,17,sas,1
745,454,Responsable systeme d'information operationnel h/f,17,windows,1
746,456,Commercial h/f,17,reporting,1
747,458,Contrôleur Financier International H/F,18,autonome,1
748,458,Contrôleur Financier International H/F,18,communication,1
749,458,Contrôleur Financier International H/F,18,reporting,1
750,458,Contrôleur Financier International H/F,18,sap,1
751,458,Contrôleur Financier International H/F,18,word,1
752,460,Business Development Manager -SEA/Oceania H/F,18,communication,1
753,460,Business Development Manager -SEA/Oceania H/F,18,innovation,2
754,460,Business Development Manager -SEA/Oceania H/F,18,listening,1
755,460,Business Development Manager -SEA/Oceania H/F,18,processing,1
756,460,Business Development Manager -SEA/Oceania H/F,18,reporting,1
757,461,Technico-Commercial (H/F),19,autonome,1
758,461,Technico-Commercial (H/F),19,ensemble,1
759,462,Responsable grands comptes (H/F),19,big data,1
760,462,Responsable grands comptes (H/F),19,consulting,1
761,462,Responsable grands comptes (H/F),19,ensemble,1
762,462,Responsable grands comptes (H/F),19,mobile,1
763,464,Ingénieur Commercial confirmé HDS (H/F),19,autonome,1
764,464,Ingénieur Commercial confirmé HDS (H/F),19,ensemble,1
765,465,Responsable de secteur GMS (H/F),19,go,1
766,465,Responsable de secteur GMS (H/F),19,iphone,1
767,465,Responsable de secteur GMS (H/F),19,leadership,1
768,466,Ingénieur Commercial PME (H/F),19,autonome,1
769,466,Ingénieur Commercial PME (H/F),19,ensemble,1
770,467,Ingénieur Commercial_Resp BU Infrastructure (H/F),19,innovation,1
771,467,Ingénieur Commercial_Resp BU Infrastructure (H/F),19,reporting,1
772,468,Ingénieur d'affaires_solutions Google Maps (H/F),19,google maps,1
773,468,Ingénieur d'affaires_solutions Google Maps (H/F),19,machine learning,1
774,470,Ingénieur d'affaires - Lyon (H/F),19,innovation,1
775,470,Ingénieur d'affaires - Lyon (H/F),19,internet,1
776,470,Ingénieur d'affaires - Lyon (H/F),19,iot,3
777,471,Ingenieur d'affaires bpm (h/f),19,communication,1
778,471,Ingenieur d'affaires bpm (h/f),19,reporting,1
779,472,Responsable comptes clés (H/F),19,communication,1
780,473,Commercial Terrain (H/F),19,autonome,1
781,473,Commercial Terrain (H/F),19,ensemble,1
